antecedents,consequents,as,cs,confidence,support,kluc,imb ratio,antecedent_len
"frozenset({'22:00', 'THEFT', '$500 AND UNDER', 'Mi'})",frozenset({'PM'}),0.0004207434457300494,0.6291384682557009,1.0,0.0004207434457300494,0.5003343806387301,0.9990834482119967,4
"frozenset({'22:00', '$500 AND UNDER', 'Mi', 'PM'})",frozenset({'THEFT'}),0.0004207434457300494,0.24125667334828427,1.0,0.0004207434457300494,0.5008719830210099,0.9969368645717049,4
"frozenset({'22:00', '$500 AND UNDER', 'Mi'})","frozenset({'THEFT', 'PM'})",0.0004207434457300494,0.16199416516164883,1.0,0.0004207434457300494,0.5012986376555915,0.9952365606010053,3
"frozenset({'22:00', 'STREET', 'Mi'})",frozenset({'PM'}),0.000658900113124417,0.6291384682557009,1.0,0.000658900113124417,0.5005236526983886,0.9985648467406785,3
"frozenset({'22:00', 'RESIDENCE', 'Mi'})",frozenset({'PM'}),0.00033738861214202076,0.6291384682557009,1.0,0.00033738861214202076,0.5002681354178496,0.999264993120546,3
"frozenset({'22:00', 'Mi', 'BATTERY'})",frozenset({'PM'}),0.000313572945402584,0.6291384682557009,1.0,0.000313572945402584,0.5002492082118838,0.9993168663706637,3
"frozenset({'22:00', 'CRIMINAL DAMAGE', 'Mi'})",frozenset({'PM'}),0.0003731121122511759,0.6291384682557009,1.0,0.0003731121122511759,0.5002965262267984,0.9991871859756515,3
"frozenset({'22:00', 'RESIDENTIAL YARD (FRONT/BACK)'})",frozenset({'PM'}),0.0003810506678309882,0.6291384682557009,1.0,0.0003810506678309882,0.5003028352954537,0.9991698959439254,2
"frozenset({'22:00', 'ROBBERY'})",frozenset({'PM'}),0.0003969277789906127,0.6291384682557009,1.0,0.0003969277789906127,0.5003154534327643,0.9991353163658205,2
"frozenset({'PM', 'TRUCK, BUS, MOTOR HOME'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0003334193343521146,0.03495346021791335,1.0,0.0003334193343521146,0.5047694753577107,0.9814264968694343,2
"frozenset({'THEFT', '15:10'})",frozenset({'PM'}),0.0003969277789906127,0.6291384682557009,1.0,0.0003969277789906127,0.5003154534327643,0.9991353163658205,2
"frozenset({'15:10', 'BATTERY'})",frozenset({'PM'}),0.00030166511203286563,0.6291384682557009,1.0,0.00030166511203286563,0.5002397446089009,0.999342803541802,2
"frozenset({'RESIDENCE-GARAGE', 'UNLAWFUL ENTRY'})",frozenset({'BURGLARY'}),0.002258519062456586,0.03708099311330303,1.0,0.002258519062456586,0.5304538642688932,0.8870665212394867,2
"frozenset({'RESIDENCE-GARAGE', 'PM', 'UNLAWFUL ENTRY'})",frozenset({'BURGLARY'}),0.0013058923928791156,0.03708099311330303,1.0,0.0013058923928791156,0.5176086491115393,0.9331386580480079,3
"frozenset({'RESIDENCE-GARAGE', 'AM', 'UNLAWFUL ENTRY'})",frozenset({'BURGLARY'}),0.0009526266695774703,0.03708099311330303,1.0,0.0009526266695774703,0.5128452151573539,0.9507891347616357,3
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'So'})",frozenset({'BURGLARY'}),0.00039295850120070654,0.03708099311330303,1.0,0.00039295850120070654,0.5052986512524085,0.9794084764811123,3
"frozenset({'22:00', 'RESIDENCE-GARAGE'})",frozenset({'PM'}),0.0004723440569988291,0.6291384682557009,1.0,0.0004723440569988291,0.5003753895849895,0.9989710722066675,2
"frozenset({'RESIDENCE-GARAGE', 'TO PROPERTY', 'Sa'})",frozenset({'CRIMINAL DAMAGE'}),0.00030166511203286563,0.1048961041538492,1.0,0.00030166511203286563,0.5014379233359821,0.9945639651088802,3
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'Sa'})",frozenset({'BURGLARY'}),0.000345327167721833,0.03708099311330303,1.0,0.000345327167721833,0.5046563904945408,0.9818822354068936,3
"frozenset({'UNLAWFUL ENTRY', 'RESIDENCE-GARAGE', 'Sa'})",frozenset({'BURGLARY'}),0.00036120427888145754,0.03708099311330303,1.0,0.00036120427888145754,0.5048704774138301,0.9810569754683082,3
"frozenset({'UNLAWFUL ENTRY', 'RESIDENCE-GARAGE', 'Do'})",frozenset({'BURGLARY'}),0.00040883561236033103,0.03708099311330303,1.0,0.00040883561236033103,0.5055127381716977,0.9785852357835949,3
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'Do'})",frozenset({'BURGLARY'}),0.0004048663345704249,0.03708099311330303,1.0,0.0004048663345704249,0.5054592164418754,0.9787909829789623,3
"frozenset({'RESIDENCE-GARAGE', 'TO PROPERTY'})",frozenset({'CRIMINAL DAMAGE'}),0.001964792506003533,0.1048961041538492,1.0,0.001964792506003533,0.5093654217277784,0.9650884346778102,2
"frozenset({'RESIDENCE-GARAGE', 'TO PROPERTY', 'AM'})",frozenset({'CRIMINAL DAMAGE'}),0.0008057633913509437,0.1048961041538492,1.0,0.0008057633913509437,0.5038407689105838,0.9855420970285752,3
"frozenset({'RESIDENCE-GARAGE', 'TO PROPERTY', 'PM'})",frozenset({'CRIMINAL DAMAGE'}),0.0011590291146525889,0.1048961041538492,1.0,0.0011590291146525889,0.5055246528171945,0.9792654879040057,3
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY'})",frozenset({'BURGLARY'}),0.002663385397027011,0.03708099311330303,1.0,0.002663385397027011,0.5359130807107686,0.8681314570543791,2
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'PM'})",frozenset({'BURGLARY'}),0.001536110504693671,0.03708099311330303,1.0,0.001536110504693671,0.5207129094412332,0.9218037003298253,3
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'AM'})",frozenset({'BURGLARY'}),0.00112727489233334,0.03708099311330303,1.0,0.00112727489233334,0.5152001712695354,0.9420237329999885,3
"frozenset({'$500 AND UNDER', 'RESIDENCE-GARAGE'})",frozenset({'THEFT'}),0.0008137019469307559,0.24125667334828427,1.0,0.0008137019469307559,0.5016863822576134,0.9940833140859282,2
"frozenset({'$500 AND UNDER', 'RESIDENCE-GARAGE', 'PM'})",frozenset({'THEFT'}),0.000500129001528172,0.24125667334828427,1.0,0.000500129001528172,0.5010365081193136,0.996359822113612,3
"frozenset({'$500 AND UNDER', 'AM', 'RESIDENCE-GARAGE'})",frozenset({'THEFT'}),0.000313572945402584,0.24125667334828427,1.0,0.000313572945402584,0.5006498741382998,0.9977163284927085,3
"frozenset({'21:00', 'RESIDENCE-GARAGE'})",frozenset({'PM'}),0.00038501994562089426,0.6291384682557009,1.0,0.00038501994562089426,0.5003059898297814,0.9991612509887312,2
"frozenset({'RESIDENCE-GARAGE', '19:00'})",frozenset({'PM'}),0.0004167741679401433,0.6291384682557009,1.0,0.0004167741679401433,0.5003312261044025,0.9990920928031916,2
"frozenset({'RESIDENCE-GARAGE', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0005914223906960128,0.24125667334828427,1.0,0.0005914223906960128,0.5012257119823629,0.9956965788313917,2
"frozenset({'RESIDENCE-GARAGE', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.0003294500565622085,0.24125667334828427,1.0,0.0003294500565622085,0.5006827791579606,0.9976008192357256,3
"frozenset({'RESIDENCE-GARAGE', '09:00'})",frozenset({'AM'}),0.00036914283446126976,0.37086153174429914,1.0,0.00036914283446126976,0.5004976828315477,0.9983794263484863,2
"frozenset({'RESIDENCE-GARAGE', '08:00'})",frozenset({'AM'}),0.00030563438982277177,0.37086153174429914,1.0,0.00030563438982277177,0.5004120599788083,0.9986580902354356,2
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'Fr'})",frozenset({'BURGLARY'}),0.00033738861214202076,0.03708099311330303,1.0,0.00033738861214202076,0.5045493470348962,0.9822951183487952,3
"frozenset({'RESIDENCE-GARAGE', 'OVER $500'})",frozenset({'THEFT'}),0.000595391668485919,0.24125667334828427,1.0,0.000595391668485919,0.5012339382372781,0.9956677507901951,2
"frozenset({'RESIDENCE-GARAGE', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.00032151150098239627,0.24125667334828427,1.0,0.00032151150098239627,0.5006663266481302,0.9976585724237448,3
"frozenset({'RESIDENCE-GARAGE', '12:00'})",frozenset({'PM'}),0.00035326572330164526,0.6291384682557009,1.0,0.00035326572330164526,0.5002807535551602,0.9992304117627829,2
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'Mo'})",frozenset({'BURGLARY'}),0.0003889892234108004,0.03708099311330303,1.0,0.0003889892234108004,0.5052451295225862,0.9796143916633551,3
"frozenset({'UNLAWFUL ENTRY', 'RESIDENCE-GARAGE', 'Mo'})",frozenset({'BURGLARY'}),0.00032151150098239627,0.03708099311330303,1.0,0.00032151150098239627,0.5043352601156069,0.9831213906949962,3
"frozenset({'RESIDENCE-GARAGE', '18:00'})",frozenset({'PM'}),0.0005437910572171393,0.6291384682557009,1.0,0.0005437910572171393,0.5004321712028871,0.9988154859432473,2
"frozenset({'20:00', 'RESIDENCE-GARAGE'})",frozenset({'PM'}),0.00042868200130986167,0.6291384682557009,1.0,0.00042868200130986167,0.5003406897073854,0.9990661591509356,2
"frozenset({'RESIDENCE-GARAGE', 'FORCIBLE ENTRY', 'Mi'})",frozenset({'BURGLARY'}),0.0004167741679401433,0.03708099311330303,1.0,0.0004167741679401433,0.5056197816313424,0.9781738672738203,3
"frozenset({'RESIDENCE-GARAGE', 'Mi', 'UNLAWFUL ENTRY'})",frozenset({'BURGLARY'}),0.00036120427888145754,0.03708099311330303,1.0,0.00036120427888145754,0.5048704774138301,0.9810569754683082,3
"frozenset({'RESIDENCE-GARAGE', '17:00'})",frozenset({'PM'}),0.00035326572330164526,0.6291384682557009,1.0,0.00035326572330164526,0.5002807535551602,0.9992304117627829,2
"frozenset({'RESIDENCE-GARAGE', 'Di', 'FORCIBLE ENTRY'})",frozenset({'BURGLARY'}),0.00037708139004108204,0.03708099311330303,1.0,0.00037708139004108204,0.5050845643331192,0.9802323894347562,3
"frozenset({'RESIDENCE-GARAGE', 'Di', 'TO PROPERTY'})",frozenset({'CRIMINAL DAMAGE'}),0.00033738861214202076,0.1048961041538492,1.0,0.00033738861214202076,0.5016082037310327,0.9939220721568403,3
"frozenset({'$500 AND UNDER', 'SHERIDAN RD'})",frozenset({'THEFT'}),0.0004564669458392046,0.24125667334828427,1.0,0.0004564669458392046,0.5009460193152465,0.9966771598600707,2
"frozenset({'$500 AND UNDER', 'SHERIDAN RD', 'PM'})",frozenset({'THEFT'}),0.00030960366761267785,0.24125667334828427,1.0,0.00030960366761267785,0.5006416478833846,0.997745207607612,3
"frozenset({'RETAIL THEFT', 'SHERIDAN RD'})",frozenset({'THEFT'}),0.0003969277789906127,0.24125667334828427,1.0,0.0003969277789906127,0.5008226254915187,0.9971100334252498,2
"frozenset({'SHERIDAN RD', 'FROM BUILDING'})",frozenset({'THEFT'}),0.0005160061126877964,0.24125667334828427,1.0,0.0005160061126877964,0.5010694131389744,0.9962444481420771,2
"frozenset({'SHERIDAN RD', 'FROM BUILDING', 'PM'})",frozenset({'THEFT'}),0.00031754222319249013,0.24125667334828427,1.0,0.00031754222319249013,0.500658100393215,0.997687450098095,3
"frozenset({'DOMESTIC BATTERY SIMPLE', 'SHERIDAN RD'})",frozenset({'BATTERY'}),0.0003334193343521146,0.19410959175977932,1.0,0.0003334193343521146,0.5008588430157659,0.9969023352654198,2
"frozenset({'BATTERY', '20:15'})",frozenset({'PM'}),0.000504098279318078,0.6291384682557009,1.0,0.000504098279318078,0.5004006258596106,0.9989019211387865,2
"frozenset({'THEFT', '20:15'})",frozenset({'PM'}),0.000504098279318078,0.6291384682557009,1.0,0.000504098279318078,0.5004006258596106,0.9989019211387865,2
"frozenset({'SIMPLE', '20:15'})",frozenset({'PM'}),0.00030563438982277177,0.6291384682557009,1.0,0.00030563438982277177,0.5002428991432285,0.9993341577776382,2
"frozenset({'STREET', '20:15'})",frozenset({'PM'}),0.0004921904459483597,0.6291384682557009,1.0,0.0004921904459483597,0.5003911622566277,0.9989278524859566,2
"frozenset({'Sa', '20:15'})",frozenset({'PM'}),0.000313572945402584,0.6291384682557009,1.0,0.000313572945402584,0.5002492082118838,0.9993168663706637,2
"frozenset({'Di', '20:15'})",frozenset({'PM'}),0.00030960366761267785,0.6291384682557009,1.0,0.00030960366761267785,0.5002460536775561,0.9993255120539255,2
"frozenset({'Mi', '20:15'})",frozenset({'PM'}),0.00031754222319249013,0.6291384682557009,1.0,0.00031754222319249013,0.5002523627462114,0.9993082207278526,2
"frozenset({'ANIMAL ABUSE/NEGLECT', 'PM'})",frozenset({'OTHER OFFENSE'}),0.00037708139004108204,0.06474289003115884,1.0,0.00037708139004108204,0.5029121451781007,0.9887895662528604,2
"frozenset({'AM', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.0009804116141068132,0.24125667334828427,1.0,0.0009804116141068132,0.5020318849640513,0.9928748411756015,3
"frozenset({'FROM BUILDING', 'RESTAURANT', 'So'})",frozenset({'THEFT'}),0.0008732411137793479,0.24125667334828427,1.0,0.0008732411137793479,0.5018097760813413,0.9936515715476165,3
"frozenset({'PM', 'FROM BUILDING', 'RESTAURANT', 'So'})",frozenset({'THEFT'}),0.0007025621688133844,0.24125667334828427,1.0,0.0007025621688133844,0.5014560471199881,0.9948896651376334,4
"frozenset({'$500 AND UNDER', 'RESTAURANT'})",frozenset({'THEFT'}),0.0017941135610375692,0.24125667334828427,1.0,0.0017941135610375692,0.5037182672216647,0.986994427587744,2
"frozenset({'PM', '$500 AND UNDER', 'RESTAURANT'})",frozenset({'THEFT'}),0.0013098616706690217,0.24125667334828427,1.0,0.0013098616706690217,0.5027146641220118,0.990490379745386,3
"frozenset({'$500 AND UNDER', 'RESTAURANT', 'Sa'})",frozenset({'THEFT'}),0.0003572350010915514,0.24125667334828427,1.0,0.0003572350010915514,0.5007403629423669,0.9973987057619862,3
"frozenset({'$500 AND UNDER', 'AM', 'RESTAURANT'})",frozenset({'THEFT'}),0.00048425189036854744,0.24125667334828427,1.0,0.00048425189036854744,0.5010036030996529,0.9964752075895468,3
"frozenset({'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.0070534066326631865,0.24125667334828427,1.0,0.0070534066326631865,0.5146180549842878,0.9496970422834569,2
"frozenset({'PM', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.006072995018556374,0.24125667334828427,1.0,0.006072995018556374,0.5125861700202365,0.956558028146473,3
"frozenset({'Di', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.001008196558636156,0.24125667334828427,1.0,0.001008196558636156,0.5020894687484576,0.9926735518339381,3
"frozenset({'PM', 'Di', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.0008573640026197233,0.24125667334828427,1.0,0.0008573640026197233,0.5017768710616805,0.9937666871243553,4
"frozenset({'FROM BUILDING', 'RESTAURANT', 'Mo'})",frozenset({'THEFT'}),0.0008573640026197233,0.24125667334828427,1.0,0.0008573640026197233,0.5017768710616805,0.9937666871243553,3
"frozenset({'PM', 'FROM BUILDING', 'RESTAURANT', 'Mo'})",frozenset({'THEFT'}),0.0007105007243931967,0.24125667334828427,1.0,0.0007105007243931967,0.5014724996298185,0.9948320499818649,4
"frozenset({'OVER $500', 'RESTAURANT'})",frozenset({'THEFT'}),0.0010240736697957806,0.24125667334828427,1.0,0.0010240736697957806,0.5021223737681183,0.9925585450966579,2
"frozenset({'PM', 'OVER $500', 'RESTAURANT'})",frozenset({'THEFT'}),0.0007660706134518824,0.24125667334828427,1.0,0.0007660706134518824,0.5015876671986311,0.9944288242508929,3
"frozenset({'FROM BUILDING', 'RESTAURANT', 'Do'})",frozenset({'THEFT'}),0.0009685037807370949,0.24125667334828427,1.0,0.0009685037807370949,0.5020072061993057,0.9929611187725053,3
"frozenset({'PM', 'FROM BUILDING', 'RESTAURANT', 'Do'})",frozenset({'THEFT'}),0.0008692718359894418,0.24125667334828427,1.0,0.0008692718359894418,0.501801549826426,0.9936803493669787,4
"frozenset({'FROM BUILDING', 'RESTAURANT', 'Sa'})",frozenset({'THEFT'}),0.0012066604481314625,0.24125667334828427,1.0,0.0012066604481314625,0.502500781494217,0.991236789999157,3
"frozenset({'PM', 'FROM BUILDING', 'RESTAURANT', 'Sa'})",frozenset({'THEFT'}),0.0010320122253755929,0.24125667334828427,1.0,0.0010320122253755929,0.5021388262779487,0.9925010460210514,4
"frozenset({'Fr', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.0012106297259213685,0.24125667334828427,1.0,0.0012106297259213685,0.5025090077491321,0.9912080729872128,3
"frozenset({'PM', 'Fr', 'FROM BUILDING', 'RESTAURANT'})",frozenset({'THEFT'}),0.0010836128366443726,0.24125667334828427,1.0,0.0010836128366443726,0.5022457675918461,0.992127371774918,4
"frozenset({'TO PROPERTY', 'RESTAURANT'})",frozenset({'CRIMINAL DAMAGE'}),0.0014527556711056424,0.1048961041538492,1.0,0.0014527556711056424,0.5069247360653877,0.9740751938802928,2
"frozenset({'PM', 'TO PROPERTY', 'RESTAURANT'})",frozenset({'CRIMINAL DAMAGE'}),0.0007382856689225395,0.1048961041538492,1.0,0.0007382856689225395,0.5035191281643774,0.9867452773750547,3
"frozenset({'TO PROPERTY', 'AM', 'RESTAURANT'})",frozenset({'CRIMINAL DAMAGE'}),0.0007144700021831028,0.1048961041538492,1.0,0.0007144700021831028,0.5034056079010103,0.987170258073346,3
"frozenset({'FROM BUILDING', 'Mi', 'RESTAURANT'})",frozenset({'THEFT'}),0.0009288110028380336,0.24125667334828427,1.0,0.0009288110028380336,0.5019249436501538,0.9932487572972601,3
"frozenset({'FROM BUILDING', 'PM', 'Mi', 'RESTAURANT'})",frozenset({'THEFT'}),0.0008176712247206621,0.24125667334828427,1.0,0.0008176712247206621,0.5016946085125286,0.9940545262327037,4
"frozenset({'$500 AND UNDER', 'FULLERTON AVE'})",frozenset({'THEFT'}),0.00036914283446126976,0.24125667334828427,1.0,0.00036914283446126976,0.5007650417071124,0.9973120965022566,2
"frozenset({'RETAIL THEFT', 'FULLERTON AVE'})",frozenset({'THEFT'}),0.0006628693909143231,0.24125667334828427,1.0,0.0006628693909143231,0.5013737845708363,0.995177783980104,2
"frozenset({'RETAIL THEFT', 'FULLERTON AVE', 'PM'})",frozenset({'THEFT'}),0.0004961597237382659,0.24125667334828427,1.0,0.0004961597237382659,0.5010282818643984,0.996388667403991,3
"frozenset({'OVER $500', 'PM'})",frozenset({'THEFT'}),0.03664040327862345,0.24125667334828427,1.0,0.03664040327862345,0.5759365591220941,0.760493187094139,2
"frozenset({'STREET', 'OVER $500'})",frozenset({'THEFT'}),0.018453172445273582,0.24125667334828427,1.0,0.018453172445273582,0.5382438591007058,0.8728564539814608,2
"frozenset({'STREET', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.012376208148927302,0.24125667334828427,1.0,0.012376208148927302,0.525649462825554,0.9131584653666989,3
"frozenset({'OVER $500', 'STREET', 'AM'})",frozenset({'THEFT'}),0.00607696429634628,0.24125667334828427,1.0,0.00607696429634628,0.5125943962751518,0.9565301671749205,3
"frozenset({'OVER $500', 'So'})",frozenset({'THEFT'}),0.006946236132335721,0.24125667334828427,1.0,0.006946236132335721,0.5143959461015778,0.9504450129301465,2
"frozenset({'OVER $500', 'PM', 'So'})",frozenset({'THEFT'}),0.004163772401611527,0.24125667334828427,1.0,0.004163772401611527,0.5086293414060314,0.9700387467051662,3
"frozenset({'STREET', 'OVER $500', 'So'})",frozenset({'THEFT'}),0.002453013674161986,0.24125667334828427,1.0,0.002453013674161986,0.5050838255375858,0.9822546107672891,3
"frozenset({'STREET', 'OVER $500', 'PM', 'So'})",frozenset({'THEFT'}),0.0015122948379542342,0.24125667334828427,1.0,0.0015122948379542342,0.5031342031226864,0.9890276679806917,4
"frozenset({'STREET', 'AM', 'OVER $500', 'So'})",frozenset({'THEFT'}),0.000940718836207752,0.24125667334828427,1.0,0.000940718836207752,0.5019496224148994,0.9931624582216936,4
"frozenset({'OVER $500', 'AM', 'So'})",frozenset({'THEFT'}),0.002782463730724195,0.24125667334828427,1.0,0.002782463730724195,0.5057666046955464,0.9798920048994043,3
"frozenset({'SIDEWALK', 'OVER $500'})",frozenset({'THEFT'}),0.0032508385099331177,0.24125667334828427,1.0,0.0032508385099331177,0.5067373027755384,0.9765414620350588,2
"frozenset({'SIDEWALK', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.002322027507095084,0.24125667334828427,1.0,0.002322027507095084,0.5048123591253846,0.9831953104563375,3
"frozenset({'SIDEWALK', 'OVER $500', 'So'})",frozenset({'THEFT'}),0.00043662055688967395,0.24125667334828427,1.0,0.00043662055688967395,0.5009048880406706,0.9968214330609595,3
"frozenset({'SIDEWALK', 'OVER $500', 'PM', 'So'})",frozenset({'THEFT'}),0.00030166511203286563,0.24125667334828427,1.0,0.00030166511203286563,0.5006251953735542,0.9978029679983969,4
"frozenset({'SIDEWALK', 'OVER $500', 'Do'})",frozenset({'THEFT'}),0.00046043622362911067,0.24125667334828427,1.0,0.00046043622362911067,0.5009542455701618,0.9966483073779627,3
"frozenset({'SIDEWALK', 'OVER $500', 'PM', 'Do'})",frozenset({'THEFT'}),0.0003254807787723024,0.24125667334828427,1.0,0.0003254807787723024,0.5006745529030454,0.9976296954696304,4
"frozenset({'Fr', 'SIDEWALK', 'OVER $500'})",frozenset({'THEFT'}),0.000500129001528172,0.24125667334828427,1.0,0.000500129001528172,0.5010365081193136,0.996359822113612,3
"frozenset({'Fr', 'SIDEWALK', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0003492964455117391,0.24125667334828427,1.0,0.0003492964455117391,0.5007239104325365,0.9974564488683964,4
"frozenset({'SIDEWALK', 'OVER $500', 'Sa'})",frozenset({'THEFT'}),0.00044058983467958003,0.24125667334828427,1.0,0.00044058983467958003,0.5009131142955858,0.9967925769819788,3
"frozenset({'SIDEWALK', 'OVER $500', 'PM', 'Sa'})",frozenset({'THEFT'}),0.00031754222319249013,0.24125667334828427,1.0,0.00031754222319249013,0.500658100393215,0.997687450098095,4
"frozenset({'OVER $500', 'SIDEWALK', 'AM'})",frozenset({'THEFT'}),0.0009288110028380336,0.24125667334828427,1.0,0.0009288110028380336,0.5019249436501538,0.9932487572972601,3
"frozenset({'OVER $500', 'SIDEWALK', 'Mi'})",frozenset({'THEFT'}),0.0005120368348978903,0.24125667334828427,1.0,0.0005120368348978903,0.5010611868840592,0.9962732905565174,3
"frozenset({'Mi', 'SIDEWALK', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0003810506678309882,0.24125667334828427,1.0,0.0003810506678309882,0.500789720471858,0.9972254937217434,4
"frozenset({'SIDEWALK', 'OVER $500', 'Mo'})",frozenset({'THEFT'}),0.0004802826125786413,0.24125667334828427,1.0,0.0004802826125786413,0.5009953768447377,0.9965040557562944,3
"frozenset({'SIDEWALK', 'OVER $500', 'PM', 'Mo'})",frozenset({'THEFT'}),0.0003492964455117391,0.24125667334828427,1.0,0.0003492964455117391,0.5007239104325365,0.9974564488683964,4
"frozenset({'Di', 'SIDEWALK', 'OVER $500'})",frozenset({'THEFT'}),0.0004207434457300494,0.24125667334828427,1.0,0.0004207434457300494,0.5008719830210099,0.9969368645717049,3
"frozenset({'Di', 'OVER $500'})",frozenset({'THEFT'}),0.00826006708079465,0.24125667334828427,1.0,0.00826006708079465,0.5171188364785048,0.9413093633931717,2
"frozenset({'Di', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.00558477385039792,0.24125667334828427,1.0,0.00558477385039792,0.5115743406656685,0.9599901406555748,3
"frozenset({'STREET', 'Di', 'OVER $500'})",frozenset({'THEFT'}),0.002703078174926072,0.24125667334828427,1.0,0.002703078174926072,0.5056020795972426,0.980460863567818,3
"frozenset({'STREET', 'Di', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0019330382836842837,0.24125667334828427,1.0,0.0019330382836842837,0.5040061861436962,0.9859934442396083,4
"frozenset({'OVER $500', 'Di', 'AM'})",frozenset({'THEFT'}),0.0026752932303967295,0.24125667334828427,1.0,0.0026752932303967295,0.5055444958128362,0.9806600306481521,3
"frozenset({'STREET', 'Di', 'AM', 'OVER $500'})",frozenset({'THEFT'}),0.0007700398912417885,0.24125667334828427,1.0,0.0007700398912417885,0.5015958934535464,0.9944000277930376,4
"frozenset({'APARTMENT', 'OVER $500'})",frozenset({'THEFT'}),0.004203465179510588,0.24125667334828427,1.0,0.004203465179510588,0.5087116039551833,0.9697568559425883,2
"frozenset({'APARTMENT', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0024688907853216108,0.24125667334828427,1.0,0.0024688907853216108,0.5051167305572465,0.9821406388222343,3
"frozenset({'APARTMENT', 'Di', 'OVER $500'})",frozenset({'THEFT'}),0.0006827157798638538,0.24125667334828427,1.0,0.0006827157798638538,0.5014149158454122,0.9950337155864977,3
"frozenset({'APARTMENT', 'Di', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.00042868200130986167,0.24125667334828427,1.0,0.00042868200130986167,0.5008884355308403,0.996879147377314,4
"frozenset({'APARTMENT', 'OVER $500', 'Do'})",frozenset({'THEFT'}),0.000627145890805168,0.24125667334828427,1.0,0.000627145890805168,0.5012997482765996,0.9954371523200507,3
"frozenset({'APARTMENT', 'OVER $500', 'PM', 'Do'})",frozenset({'THEFT'}),0.0004008970567805188,0.24125667334828427,1.0,0.0004008970567805188,0.5008308517464339,0.997081170150505,4
"frozenset({'APARTMENT', 'OVER $500', 'So'})",frozenset({'THEFT'}),0.0005279139460575149,0.24125667334828427,1.0,0.0005279139460575149,0.5010940919037199,0.9961579252121534,3
"frozenset({'OVER $500', 'Mi', 'APARTMENT'})",frozenset({'THEFT'}),0.0005795145573262944,0.24125667334828427,1.0,0.0005795145573262944,0.5012010332176173,0.9957830672655311,3
"frozenset({'APARTMENT', 'Mi', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.00032151150098239627,0.24125667334828427,1.0,0.00032151150098239627,0.5006663266481302,0.9976585724237448,4
"frozenset({'APARTMENT', 'OVER $500', 'Mo'})",frozenset({'THEFT'}),0.0006152380574354497,0.24125667334828427,1.0,0.0006152380574354497,0.5012750695118541,0.9955236213593763,3
"frozenset({'APARTMENT', 'OVER $500', 'PM', 'Mo'})",frozenset({'THEFT'}),0.0003889892234108004,0.24125667334828427,1.0,0.0003889892234108004,0.5008061729816884,0.99716776213394,4
"frozenset({'OVER $500', 'AM', 'APARTMENT'})",frozenset({'THEFT'}),0.0017345743941889773,0.24125667334828427,1.0,0.0017345743941889773,0.5035948733979368,0.9874236867593469,3
"frozenset({'APARTMENT', 'Fr', 'OVER $500'})",frozenset({'THEFT'}),0.000627145890805168,0.24125667334828427,1.0,0.000627145890805168,0.5012997482765996,0.9954371523200507,3
"frozenset({'APARTMENT', 'Fr', 'OVER $500', 'PM'})",frozenset({'THEFT'}),0.0003810506678309882,0.24125667334828427,1.0,0.0003810506678309882,0.500789720471858,0.9972254937217434,4
"frozenset({'APARTMENT', 'OVER $500', 'Sa'})",frozenset({'THEFT'}),0.0005437910572171393,0.24125667334828427,1.0,0.0005437910572171393,0.5011269969233807,0.9960425713691783,3
"frozenset({'OVER $500', 'Mo'})",frozenset({'THEFT'}),0.008224343580685495,0.24125667334828427,1.0,0.008224343580685495,0.5170448001842681,0.9415567914405102,2
"frozenset({'OVER $500', 'PM', 'Mo'})",frozenset({'THEFT'}),0.005350586460793459,0.24125667334828427,1.0,0.005350586460793459,0.5110889916256725,0.9616401169313391,3
