antecedents,consequents,as,cs,confidence,support,kluc,imb ratio
"frozenset({'SMALL RETAIL STORE', 'PM', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0007740091690316947,0.24125667334828427,1.0,0.0007740091690316947,0.5016041197084615,0.994371232052382
"frozenset({'SMALL RETAIL STORE', '$500 AND UNDER', 'THEFT'})",frozenset({'PM'}),0.0010320122253755929,0.6291384682557009,0.75,0.0007740091690316947,0.3756151341938903,0.9977526636818442
"frozenset({'SMALL RETAIL STORE', '$500 AND UNDER'})","frozenset({'PM', 'THEFT'})",0.0010320122253755929,0.16199416516164883,0.75,0.0007740091690316947,0.3773890032343428,0.9883528418950148
"frozenset({'FROM BUILDING', 'SMALL RETAIL STORE'})",frozenset({'THEFT'}),0.0012979538372993034,0.24125667334828427,1.0,0.0012979538372993034,0.5026899853572663,0.9905764793784544
"frozenset({'FROM BUILDING', 'SMALL RETAIL STORE'})",frozenset({'PM'}),0.0012979538372993034,0.6291384682557009,0.8562691131498471,0.0011113977811737154,0.42901782618666345,0.9971739851535205
"frozenset({'FROM BUILDING', 'SMALL RETAIL STORE', 'PM'})",frozenset({'THEFT'}),0.0011113977811737154,0.24125667334828427,1.0,0.0011113977811737154,0.5023033513762525,0.9919262126253121
"frozenset({'FROM BUILDING', 'SMALL RETAIL STORE', 'THEFT'})",frozenset({'PM'}),0.0012979538372993034,0.6291384682557009,0.8562691131498471,0.0011113977811737154,0.42901782618666345,0.9971739851535205
"frozenset({'FROM BUILDING', 'SMALL RETAIL STORE'})","frozenset({'PM', 'THEFT'})",0.0012979538372993034,0.16199416516164883,0.8562691131498471,0.0011113977811737154,0.4315649201934671,0.9853714769084497
"frozenset({'SMALL RETAIL STORE', 'ASSAULT'})",frozenset({'PM'}),0.0017702978942981324,0.6291384682557009,0.7466367713004485,0.0013217695040387402,0.3743688455813292,0.9961466298256131
"frozenset({'SMALL RETAIL STORE', 'ASSAULT'})",frozenset({'SIMPLE'}),0.0017702978942981324,0.11837974080616032,0.7982062780269058,0.001413062893206581,0.4050714866529379,0.972227653045165
"frozenset({'SIMPLE', 'SMALL RETAIL STORE', 'ASSAULT'})",frozenset({'PM'}),0.001413062893206581,0.6291384682557009,0.7331460674157304,0.0010359815031654991,0.3673963671673799,0.9969235685720342
"frozenset({'SMALL RETAIL STORE', 'PM', 'ASSAULT'})",frozenset({'SIMPLE'}),0.0013217695040387402,0.11837974080616032,0.7837837837837838,0.0010359815031654991,0.39626756249275025,0.9791955543655803
"frozenset({'SMALL RETAIL STORE', 'ROBBERY'})",frozenset({'PM'}),0.0009565959473673765,0.6291384682557009,0.7925311203319503,0.0007581320578720702,0.3968680762225549,0.997916799550585
"frozenset({'SMALL RETAIL STORE', 'Mi'})",frozenset({'PM'}),0.004060571179073967,0.6291384682557009,0.7243401759530793,0.00294123484232044,0.36450759791332277,0.9911733442470188
"frozenset({'SMALL RETAIL STORE', 'Mi'})",frozenset({'THEFT'}),0.004060571179073967,0.24125667334828427,0.6246334310850441,0.002536368507750015,0.31757329243332677,0.9707719879045097
"frozenset({'SMALL RETAIL STORE', 'PM', 'Mi'})",frozenset({'THEFT'}),0.00294123484232044,0.24125667334828427,0.6531713900134952,0.0019211304503145652,0.33056720238569826,0.9787551318958017
"frozenset({'SMALL RETAIL STORE', 'Mi', 'THEFT'})",frozenset({'PM'}),0.002536368507750015,0.6291384682557009,0.757433489827856,0.0019211304503145652,0.380243539528507,0.9944816294276193
"frozenset({'RETAIL THEFT', 'SMALL RETAIL STORE', 'Mi'})",frozenset({'THEFT'}),0.0020838708397007163,0.24125667334828427,1.0,0.0020838708397007163,0.5043187838304733,0.9849076462287432
"frozenset({'SMALL RETAIL STORE', 'Mi', 'THEFT'})",frozenset({'RETAIL THEFT'}),0.002536368507750015,0.04268164407486058,0.8215962441314553,0.0020838708397007163,0.4352099141237579,0.8899466311660073
"frozenset({'RETAIL THEFT', 'SMALL RETAIL STORE', 'Mi'})",frozenset({'PM'}),0.0020838708397007163,0.6291384682557009,0.7504761904761905,0.0015638954492230139,0.37648098176318645,0.9954649195999905
"frozenset({'Mi', 'SMALL RETAIL STORE', 'PM', 'RETAIL THEFT'})",frozenset({'THEFT'}),0.0015638954492230139,0.24125667334828427,1.0,0.0015638954492230139,0.5032411444365839,0.9886551163042525
"frozenset({'SMALL RETAIL STORE', 'PM', 'Mi', 'THEFT'})",frozenset({'RETAIL THEFT'}),0.0019211304503145652,0.04268164407486058,0.8140495867768596,0.0015638954492230139,0.4253452620948373,0.9155391234369961
"frozenset({'Mi', 'SMALL RETAIL STORE', 'RETAIL THEFT', 'THEFT'})",frozenset({'PM'}),0.0020838708397007163,0.6291384682557009,0.7504761904761905,0.0015638954492230139,0.37648098176318645,0.9954649195999905
"frozenset({'Mi', 'SMALL RETAIL STORE', 'RETAIL THEFT'})","frozenset({'PM', 'THEFT'})",0.0020838708397007163,0.16199416516164883,0.7504761904761905,0.0015638954492230139,0.38006510690133155,0.9766083059919692
"frozenset({'SMALL RETAIL STORE', 'Mi', 'THEFT'})","frozenset({'PM', 'RETAIL THEFT'})",0.002536368507750015,0.03163514398555183,0.6165884194053208,0.0015638954492230139,0.3330119010451949,0.8535549414669735
"frozenset({'RETAIL THEFT', 'SMALL RETAIL STORE', 'Mi', 'AM'})",frozenset({'THEFT'}),0.0005199753904777026,0.24125667334828427,1.0,0.0005199753904777026,0.5010776393938895,0.9962156064465542
"frozenset({'Mi', 'SMALL RETAIL STORE', 'AM', 'THEFT'})",frozenset({'RETAIL THEFT'}),0.0006152380574354497,0.04268164407486058,0.8451612903225806,0.0005199753904777026,0.4286719685129131,0.9721701083493254
frozenset({'WELLS ST'}),frozenset({'PM'}),0.004362236291106833,0.6291384682557009,0.6032757051865332,0.002631631174707762,0.3037293088524936,0.9905192823900008
"frozenset({'WELLS ST', 'THEFT'})",frozenset({'PM'}),0.0016909123385000099,0.6291384682557009,0.6338028169014085,0.0010717050032746543,0.3177531327191677,0.9963192546304885
"frozenset({'FROM BUILDING', 'WELLS ST'})",frozenset({'THEFT'}),0.0005437910572171393,0.24125667334828427,1.0,0.0005437910572171393,0.5011269969233807,0.9960425713691783
frozenset({'09:15'}),frozenset({'AM'}),0.0016194653382816996,0.37086153174429914,1.0,0.0016194653382816996,0.5021833827448546,0.9929054252850519
frozenset({'08:00'}),frozenset({'AM'}),0.012824736539186695,0.37086153174429914,1.0,0.012824736539186695,0.5172904648250618,0.9448624602024371
"frozenset({'08:00', 'So'})",frozenset({'AM'}),0.0012145990037112748,0.37086153174429914,1.0,0.0012145990037112748,0.501637537058641,0.9946754219297514
"frozenset({'08:00', 'DECEPTIVE PRACTICE'})",frozenset({'AM'}),0.002286304006985929,0.37086153174429914,1.0,0.002286304006985929,0.5030824226986182,0.989995416404082
"frozenset({'08:00', 'RESIDENCE', 'DECEPTIVE PRACTICE'})",frozenset({'AM'}),0.001162998392442495,0.37086153174429914,1.0,0.001162998392442495,0.5015679684907902,0.9949011840799693
"frozenset({'08:00', 'Mo'})",frozenset({'AM'}),0.0022743961736162105,0.37086153174429914,1.0,0.0022743961736162105,0.5030663684137296,0.9900473233356863
"frozenset({'08:00', 'Mo', 'THEFT'})",frozenset({'AM'}),0.0006628693909143231,0.37086153174429914,1.0,0.0006628693909143231,0.5008936885254675,0.997091386047714
"frozenset({'08:00', 'RESIDENCE', 'Mo'})",frozenset({'AM'}),0.0006866850576537599,0.37086153174429914,1.0,0.0006866850576537599,0.5009257970952448,0.9969870065402734
"frozenset({'08:00', 'OTHER'})",frozenset({'AM'}),0.0006946236132335721,0.37086153174429914,1.0,0.0006946236132335721,0.5009364999518372,0.9969522152431808
"frozenset({'08:00', 'Di'})",frozenset({'AM'}),0.002000516006112688,0.37086153174429914,1.0,0.002000516006112688,0.502697119861291,0.991241759609078
"frozenset({'08:00', 'THEFT', 'Di'})",frozenset({'AM'}),0.0005556988905868577,0.37086153174429914,1.0,0.0005556988905868577,0.5007491999614697,0.9975611981057713
"frozenset({'08:00', 'CRIMINAL DAMAGE'})",frozenset({'AM'}),0.0015440490602734833,0.37086153174429914,1.0,0.0015440490602734833,0.5020817056072265,0.993234946755806
"frozenset({'TO PROPERTY', '08:00'})",frozenset({'CRIMINAL DAMAGE'}),0.0007382856689225395,0.1048961041538492,1.0,0.0007382856689225395,0.5035191281643774,0.9867452773750547
"frozenset({'TO PROPERTY', '08:00'})",frozenset({'AM'}),0.0007382856689225395,0.37086153174429914,1.0,0.0007382856689225395,0.5009953656630954,0.9967608798385202
"frozenset({'TO PROPERTY', '08:00', 'CRIMINAL DAMAGE'})",frozenset({'AM'}),0.0007382856689225395,0.37086153174429914,1.0,0.0007382856689225395,0.5009953656630954,0.9967608798385202
"frozenset({'TO PROPERTY', '08:00', 'AM'})",frozenset({'CRIMINAL DAMAGE'}),0.0007382856689225395,0.1048961041538492,1.0,0.0007382856689225395,0.5035191281643774,0.9867452773750547
"frozenset({'TO PROPERTY', '08:00'})","frozenset({'CRIMINAL DAMAGE', 'AM'})",0.0007382856689225395,0.042788814575188044,1.0,0.0007382856689225395,0.5086270871985158,0.9667786175311095
"frozenset({'08:00', 'RESIDENCE'})",frozenset({'AM'}),0.003417548177109175,0.37086153174429914,1.0,0.003417548177109175,0.5046075797630387,0.9850737656307309
"frozenset({'08:00', 'RESIDENCE', 'THEFT'})",frozenset({'AM'}),0.0005596681683767638,0.37086153174429914,1.0,0.0005596681683767638,0.5007545513897659,0.9975437946157171
"frozenset({'08:00', 'Do'})",frozenset({'AM'}),0.0020322702284319366,0.37086153174429914,1.0,0.0020322702284319366,0.5027399312876607,0.9911032175568522
"frozenset({'08:00', 'Do', 'THEFT'})",frozenset({'AM'}),0.0005795145573262944,0.37086153174429914,1.0,0.0005795145573262944,0.500781308531247,0.9974567806776253
"frozenset({'08:00', 'RESIDENCE', 'Do'})",frozenset({'AM'}),0.0005715760017464823,0.37086153174429914,1.0,0.0005715760017464823,0.5007706056746546,0.9974915855504447
"frozenset({'08:00', 'BATTERY'})",frozenset({'AM'}),0.001186814059181932,0.37086153174429914,1.0,0.001186814059181932,0.5016000770605674,0.9947969812629784
"frozenset({'08:00', 'DOMESTIC BATTERY SIMPLE'})",frozenset({'BATTERY'}),0.0006469922797546987,0.19410959175977932,1.0,0.0006469922797546987,0.5016665644234505,0.9939968598402533
"frozenset({'08:00', 'DOMESTIC BATTERY SIMPLE'})",frozenset({'AM'}),0.0006469922797546987,0.37086153174429914,1.0,0.0006469922797546987,0.5008722828122826,0.9971609770665215
"frozenset({'08:00', 'DOMESTIC BATTERY SIMPLE', 'AM'})",frozenset({'BATTERY'}),0.0006469922797546987,0.19410959175977932,1.0,0.0006469922797546987,0.5016665644234505,0.9939968598402533
"frozenset({'08:00', 'DOMESTIC BATTERY SIMPLE', 'BATTERY'})",frozenset({'AM'}),0.0006469922797546987,0.37086153174429914,1.0,0.0006469922797546987,0.5008722828122826,0.9971609770665215
"frozenset({'08:00', 'DOMESTIC BATTERY SIMPLE'})","frozenset({'AM', 'BATTERY'})",0.0006469922797546987,0.07772242840415186,1.0,0.0006469922797546987,0.5041621980491292,0.9841201163625134
"frozenset({'08:00', 'THEFT'})",frozenset({'AM'}),0.0037073054557723224,0.37086153174429914,1.0,0.0037073054557723224,0.5049982340286623,0.9838161521915099
"frozenset({'08:00', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0017623593387183201,0.24125667334828427,1.0,0.0017623593387183201,0.5036524571823432,0.9872233459176449
"frozenset({'08:00', '$500 AND UNDER'})",frozenset({'AM'}),0.0017623593387183201,0.37086153174429914,1.0,0.0017623593387183201,0.5023760341635183,0.9922812993533469
"frozenset({'08:00', 'AM', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0017623593387183201,0.24125667334828427,1.0,0.0017623593387183201,0.5036524571823432,0.9872233459176449
"frozenset({'08:00', '$500 AND UNDER', 'THEFT'})",frozenset({'AM'}),0.0017623593387183201,0.37086153174429914,1.0,0.0017623593387183201,0.5023760341635183,0.9922812993533469
"frozenset({'08:00', '$500 AND UNDER'})","frozenset({'AM', 'THEFT'})",0.0017623593387183201,0.07926250818663544,1.0,0.0017623593387183201,0.5111172317091491,0.9581501862450245
"frozenset({'08:00', 'STREET', 'THEFT'})",frozenset({'$500 AND UNDER'}),0.0009446881139976582,0.09134102050131979,0.726890756302521,0.0006866850576537599,0.36720428654688014,0.9804436139103992
"frozenset({'08:00', 'STREET', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0006866850576537599,0.24125667334828427,1.0,0.0006866850576537599,0.5014231421003275,0.9950049040612526
"frozenset({'08:00', 'STREET', '$500 AND UNDER'})",frozenset({'AM'}),0.0006866850576537599,0.37086153174429914,1.0,0.0006866850576537599,0.5009257970952448,0.9969870065402734
"frozenset({'08:00', 'STREET', 'AM', 'THEFT'})",frozenset({'$500 AND UNDER'}),0.0009446881139976582,0.09134102050131979,0.726890756302521,0.0006866850576537599,0.36720428654688014,0.9804436139103992
"frozenset({'08:00', 'STREET', 'AM', '$500 AND UNDER'})",frozenset({'THEFT'}),0.0006866850576537599,0.24125667334828427,1.0,0.0006866850576537599,0.5014231421003275,0.9950049040612526
"frozenset({'08:00', 'STREET', '$500 AND UNDER', 'THEFT'})",frozenset({'AM'}),0.0006866850576537599,0.37086153174429914,1.0,0.0006866850576537599,0.5009257970952448,0.9969870065402734
"frozenset({'08:00', 'STREET', 'THEFT'})","frozenset({'AM', '$500 AND UNDER'})",0.0009446881139976582,0.032960882767380476,0.726890756302521,0.0006866850576537599,0.3738620448179272,0.9451433337101086
"frozenset({'08:00', 'STREET', '$500 AND UNDER'})","frozenset({'AM', 'THEFT'})",0.0006866850576537599,0.07926250818663544,1.0,0.0006866850576537599,0.5043317141569432,0.9834915123970382
"frozenset({'08:00', 'STREET'})",frozenset({'AM'}),0.0024014130628932065,0.37086153174429914,1.0,0.0024014130628932065,0.5032376141192084,0.9894937570779133
"frozenset({'08:00', 'STREET', 'THEFT'})",frozenset({'AM'}),0.0009446881139976582,0.37086153174429914,1.0,0.0009446881139976582,0.5012736399344985,0.995856768284989
"frozenset({'MOTOR VEHICLE THEFT', '08:00'})",frozenset({'AM'}),0.0007065314466032905,0.37086153174429914,1.0,0.0007065314466032905,0.5009525542367258,0.9969000300524633
"frozenset({'MOTOR VEHICLE THEFT', '08:00'})",frozenset({'STREET'}),0.0007065314466032905,0.2211760970091492,0.7359550561797753,0.0005199753904777026,0.3691530063569994,0.9943317744353903
"frozenset({'MOTOR VEHICLE THEFT', '08:00', 'STREET'})",frozenset({'AM'}),0.0005199753904777026,0.37086153174429914,1.0,0.0005199753904777026,0.5007010371068038,0.9977178400538651
"frozenset({'MOTOR VEHICLE THEFT', '08:00', 'AM'})",frozenset({'STREET'}),0.0007065314466032905,0.2211760970091492,0.7359550561797753,0.0005199753904777026,0.3691530063569994,0.9943317744353903
"frozenset({'MOTOR VEHICLE THEFT', '08:00'})","frozenset({'STREET', 'AM'})",0.0007065314466032905,0.07796852362712604,0.7359550561797753,0.0005199753904777026,0.3713120492933698,0.9827273437476092
"frozenset({'AUTOMOBILE', '08:00'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0006469922797546987,0.03495346021791335,1.0,0.0006469922797546987,0.5092550533727004,0.9642651151278411
"frozenset({'MOTOR VEHICLE THEFT', '08:00'})",frozenset({'AUTOMOBILE'}),0.0007065314466032905,0.030440391370790083,0.9157303370786517,0.0006469922797546987,0.4684923689565902,0.9552919770835648
"frozenset({'AUTOMOBILE', '08:00'})",frozenset({'AM'}),0.0006469922797546987,0.37086153174429914,1.0,0.0006469922797546987,0.5008722828122826,0.9971609770665215
"frozenset({'AUTOMOBILE', 'MOTOR VEHICLE THEFT', '08:00'})",frozenset({'AM'}),0.0006469922797546987,0.37086153174429914,1.0,0.0006469922797546987,0.5008722828122826,0.9971609770665215
"frozenset({'AUTOMOBILE', '08:00', 'AM'})",frozenset({'MOTOR VEHICLE THEFT'}),0.0006469922797546987,0.03495346021791335,1.0,0.0006469922797546987,0.5092550533727004,0.9642651151278411
"frozenset({'MOTOR VEHICLE THEFT', '08:00', 'AM'})",frozenset({'AUTOMOBILE'}),0.0007065314466032905,0.030440391370790083,0.9157303370786517,0.0006469922797546987,0.4684923689565902,0.9552919770835648
"frozenset({'AUTOMOBILE', '08:00'})","frozenset({'MOTOR VEHICLE THEFT', 'AM'})",0.0006469922797546987,0.012916029928354536,1.0,0.0006469922797546987,0.5250460971112477,0.9051523643340578
"frozenset({'MOTOR VEHICLE THEFT', '08:00'})","frozenset({'AUTOMOBILE', 'AM'})",0.0007065314466032905,0.011165578423005935,0.9157303370786517,0.0006469922797546987,0.48683779562784346,0.8815620463821884
"frozenset({'SIMPLE', '08:00'})",frozenset({'AM'}),0.0008573640026197233,0.37086153174429914,1.0,0.0008573640026197233,0.5011559085119819,0.9962391998618161
"frozenset({'08:00', 'ASSAULT'})",frozenset({'AM'}),0.0006549308353345108,0.37086153174429914,1.0,0.0006549308353345108,0.500882985668875,0.997126181089041
"frozenset({'08:00', 'APARTMENT'})",frozenset({'AM'}),0.002298211840355647,0.37086153174429914,1.0,0.002298211840355647,0.5030984769835068,0.9899435115614496
"frozenset({'FROM BUILDING', '08:00'})",frozenset({'THEFT'}),0.0007541627800821641,0.24125667334828427,1.0,0.0007541627800821641,0.5015629884338856,0.9945152179279262
"frozenset({'FROM BUILDING', '08:00'})",frozenset({'AM'}),0.0007541627800821641,0.37086153174429914,1.0,0.0007541627800821641,0.5010167713762803,0.9966913103462389
"frozenset({'FROM BUILDING', '08:00', 'AM'})",frozenset({'THEFT'}),0.0007541627800821641,0.24125667334828427,1.0,0.0007541627800821641,0.5015629884338856,0.9945152179279262
"frozenset({'FROM BUILDING', '08:00', 'THEFT'})",frozenset({'AM'}),0.0007541627800821641,0.37086153174429914,1.0,0.0007541627800821641,0.5010167713762803,0.9966913103462389
"frozenset({'FROM BUILDING', '08:00'})","frozenset({'AM', 'THEFT'})",0.0007541627800821641,0.07926250818663544,1.0,0.0007541627800821641,0.5047573739295909,0.9818833792590652
"frozenset({'OTHER OFFENSE', '08:00'})",frozenset({'AM'}),0.0009367495584178459,0.37086153174429914,1.0,0.0009367495584178459,0.5012629370779061,0.9958915301173418
"frozenset({'08:00', 'BURGLARY'})",frozenset({'AM'}),0.0009685037807370949,0.37086153174429914,1.0,0.0009685037807370949,0.5013057485042758,0.9957524883964336
"frozenset({'08:00', 'Fr'})",frozenset({'AM'}),0.0019608232282136264,0.37086153174429914,1.0,0.0019608232282136264,0.5026436055783289,0.9914149580946574
"frozenset({'08:00', 'Fr', 'THEFT'})",frozenset({'AM'}),0.0006072995018556374,0.37086153174429914,1.0,0.0006072995018556374,0.5008187685293205,0.9973349709975421
"frozenset({'08:00', 'OVER $500'})",frozenset({'THEFT'}),0.0009962887252664377,0.24125667334828427,1.0,0.0009962887252664377,0.5020647899837121,0.9927598144005487
"frozenset({'08:00', 'OVER $500'})",frozenset({'AM'}),0.0009962887252664377,0.37086153174429914,1.0,0.0009962887252664377,0.5013432085023493,0.9956308391581656
"frozenset({'08:00', 'AM', 'OVER $500'})",frozenset({'THEFT'}),0.0009962887252664377,0.24125667334828427,1.0,0.0009962887252664377,0.5020647899837121,0.9927598144005487
"frozenset({'08:00', 'OVER $500', 'THEFT'})",frozenset({'AM'}),0.0009962887252664377,0.37086153174429914,1.0,0.0009962887252664377,0.5013432085023493,0.9956308391581656
"frozenset({'08:00', 'OVER $500'})","frozenset({'AM', 'THEFT'})",0.0009962887252664377,0.07926250818663544,1.0,0.0009962887252664377,0.5062847413490911,0.9761335345628539
"frozenset({'08:00', 'Mi'})",frozenset({'AM'}),0.001948915394843908,0.37086153174429914,1.0,0.001948915394843908,0.5026275512934402,0.9914669221737009
"frozenset({'08:00', 'RESIDENCE', 'Mi'})",frozenset({'AM'}),0.000531883223847421,0.37086153174429914,1.0,0.000531883223847421,0.5007170913916924,0.9976656239635473
"frozenset({'08:00', 'Mi', 'THEFT'})",frozenset({'AM'}),0.0005517296127969516,0.37086153174429914,1.0,0.0005517296127969516,0.5007438485331736,0.9975786018299823
"frozenset({'08:00', 'TO VEHICLE'})",frozenset({'AM'}),0.0007581320578720702,0.37086153174429914,1.0,0.0007581320578720702,0.5010221228045766,0.9966739185579812
"frozenset({'08:00', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0007581320578720702,0.1048961041538492,0.963350785340314,0.0007303471133427272,0.48515668074674534,0.9863912578940482
"frozenset({'08:00', 'TO VEHICLE'})",frozenset({'STREET'}),0.0007581320578720702,0.2211760970091492,0.6649214659685863,0.000504098279318078,0.3336003187852335,0.9939189051007314
"frozenset({'08:00', 'CRIMINAL DAMAGE', 'TO VEHICLE'})",frozenset({'AM'}),0.0007303471133427272,0.37086153174429914,1.0,0.0007303471133427272,0.500984662806503,0.9967956659882766
"frozenset({'08:00', 'AM', 'TO VEHICLE'})",frozenset({'CRIMINAL DAMAGE'}),0.0007581320578720702,0.1048961041538492,0.963350785340314,0.0007303471133427272,0.48515668074674534,0.9863912578940482
"frozenset({'08:00', 'TO VEHICLE'})","frozenset({'CRIMINAL DAMAGE', 'AM'})",0.0007581320578720702,0.042788814575188044,0.963350785340314,0.0007303471133427272,0.4902097154901941,0.9659004629969529
"frozenset({'08:00', 'STREET', 'TO VEHICLE'})",frozenset({'AM'}),0.000504098279318078,0.37086153174429914,1.0,0.000504098279318078,0.5006796313936189,0.9977874647864294
"frozenset({'08:00', 'AM', 'TO VEHICLE'})",frozenset({'STREET'}),0.0007581320578720702,0.2211760970091492,0.6649214659685863,0.000504098279318078,0.3336003187852335,0.9939189051007314
"frozenset({'08:00', 'TO VEHICLE'})","frozenset({'STREET', 'AM'})",0.0007581320578720702,0.07796852362712604,0.6649214659685863,0.000504098279318078,0.3356934367464476,0.9814770668909426
"frozenset({'08:00', 'Sa'})",frozenset({'AM'}),0.0013932165042570505,0.37086153174429914,1.0,0.0013932165042570505,0.5018783513319705,0.9938942420507825
"frozenset({'08:00', 'FORCIBLE ENTRY'})",frozenset({'BURGLARY'}),0.0005596681683767638,0.03708099311330303,1.0,0.0005596681683767638,0.5075465639049455,0.9707978212351188
"frozenset({'08:00', 'FORCIBLE ENTRY'})",frozenset({'AM'}),0.0005596681683767638,0.37086153174429914,1.0,0.0005596681683767638,0.5007545513897659,0.9975437946157171
"frozenset({'08:00', 'FORCIBLE ENTRY', 'BURGLARY'})",frozenset({'AM'}),0.0005596681683767638,0.37086153174429914,1.0,0.0005596681683767638,0.5007545513897659,0.9975437946157171
"frozenset({'08:00', 'AM', 'FORCIBLE ENTRY'})",frozenset({'BURGLARY'}),0.0005596681683767638,0.03708099311330303,1.0,0.0005596681683767638,0.5075465639049455,0.9707978212351188
"frozenset({'08:00', 'FORCIBLE ENTRY'})","frozenset({'BURGLARY', 'AM'})",0.0005596681683767638,0.01695675471847897,1.0,0.0005596681683767638,0.516502808988764,0.9366053324159216
"frozenset({'SIMPLE', 'SCHOOL  PUBLIC  BUILDING', 'Di'})",frozenset({'BATTERY'}),0.0009645345029471887,0.19410959175977932,0.7818930041152263,0.0007541627800821641,0.3928891231647027,0.9910622848453855
"frozenset({'SCHOOL  PUBLIC  BUILDING', 'Di', 'BATTERY'})",frozenset({'SIMPLE'}),0.00100422728084625,0.11837974080616032,0.7509881422924901,0.0007541627800821641,0.3786794252234983,0.9841565169707118
"frozenset({'SCHOOL  PUBLIC  BUILDING', 'Di', 'BATTERY'})",frozenset({'PM'}),0.00100422728084625,0.6291384682557009,0.6245059288537549,0.000627145890805168,0.31275138085064497,0.9978131330945079
"frozenset({'SIMPLE', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.0039057693452676286,0.19410959175977932,0.7164634146341463,0.002798340841883819,0.365439854056537,0.9642426694511543
"frozenset({'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.003889892234108004,0.11837974080616032,0.7193877551020408,0.002798340841883819,0.37151321767977574,0.9399117380135105
"frozenset({'SIMPLE', 'PM', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.002298211840355647,0.19410959175977932,0.7167530224525043,0.0016472502828110424,0.36261960469700033,0.9788207657544922
"frozenset({'PM', 'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.002258519062456586,0.11837974080616032,0.7293497363796133,0.0016472502828110424,0.37163235209538603,0.9646951602857557
"frozenset({'SIMPLE', 'AM', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.0016075575049119813,0.19410959175977932,0.7160493827160495,0.0011510905590727768,0.3609897446267403,0.9851433121458777
"frozenset({'AM', 'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.001631373171651418,0.11837974080616032,0.7055961070559611,0.0011510905590727768,0.3576599097511565,0.9743809360559593
"frozenset({'SIMPLE', 'Do', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.0007779784468216008,0.19410959175977932,0.6938775510204083,0.0005398217794272333,0.3483292832500156,0.992785413095241
"frozenset({'Do', 'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.0007859170024014131,0.11837974080616032,0.686868686868687,0.0005398217794272333,0.34571438635279844,0.9875807104992921
"frozenset({'SIMPLE', 'Fr', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.0006985928910234782,0.19410959175977932,0.7386363636363636,0.0005160061126877964,0.3706473436282957,0.9935194664074908
"frozenset({'Fr', 'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.0006747772242840415,0.11837974080616032,0.7647058823529411,0.0005160061126877964,0.3845323939661701,0.9893281919897245
"frozenset({'FROM BUILDING', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'THEFT'}),0.0008494254470399111,0.24125667334828427,1.0,0.0008494254470399111,0.50176041855185,0.9938242492122824
"frozenset({'Mi', 'SIMPLE', 'SCHOOL  PUBLIC  BUILDING'})",frozenset({'BATTERY'}),0.0007978248357711315,0.19410959175977932,0.6865671641791044,0.0005477603350070454,0.3446945384725962,0.9926019751221562
"frozenset({'Mi', 'SCHOOL  PUBLIC  BUILDING', 'BATTERY'})",frozenset({'SIMPLE'}),0.0008295790580903805,0.11837974080616032,0.6602870813397128,0.0005477603350070454,0.3324571136312298,0.9868949865113569
frozenset({'NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES'}),frozenset({'SEX OFFENSE'}),0.0007501935022922579,0.0049377815706432215,1.0,0.0007501935022922579,0.5759646302250804,0.7366974990244888
"frozenset({'So', 'BAR OR TAVERN'})",frozenset({'AM'}),0.0024411058407922677,0.37086153174429914,0.7821138211382115,0.001909222616944847,0.39363094757958383,0.9893208163437979
"frozenset({'So', 'THEFT', 'BAR OR TAVERN'})",frozenset({'AM'}),0.0011669676702324011,0.37086153174429914,0.8095238095238096,0.0009446881139976582,0.40603554469640335,0.9948838163602445
"frozenset({'FROM BUILDING', 'BAR OR TAVERN'})",frozenset({'THEFT'}),0.00213150217317959,0.24125667334828427,1.0,0.00213150217317959,0.5044174988894556,0.9845649752360369
"frozenset({'FROM BUILDING', 'AM', 'BAR OR TAVERN'})",frozenset({'THEFT'}),0.0010518586143251235,0.24125667334828427,1.0,0.0010518586143251235,0.5021799575525246,0.9923573108516702
"frozenset({'FROM BUILDING', 'So', 'BAR OR TAVERN'})",frozenset({'THEFT'}),0.0005596681683767638,0.24125667334828427,1.0,0.0005596681683767638,0.5011599019430414,0.9959272290258727
